Income Group,Year,Good,Good Name,Price,Income Amount,Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Price_6,Price_7,Price_7.1,Price_7_other,Price_8,Price_9,Price_10,Price_11,Price_12
3,2009,6,6,85.1,243.9,2.578411081,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
4,2009,6,6,85.1,284.4,3.437881442,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
5,2009,6,6,85.1,327.5,6.016292523,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
6,2009,6,6,85.1,361.4,6.016292523,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
7,2009,6,6,85.1,414.3,4.488345216,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
8,2009,6,6,85.1,473.1,6.39827935,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
9,2009,6,6,85.1,539.3,7.066756297,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
10,2009,6,6,85.1,785.2,9.167683845,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
1,2010,6,6,87.6,161.3,1.280469506,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
2,2010,6,6,87.6,189.4,2.743863226,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
3,2010,6,6,87.6,234.4,3.109711656,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
4,2010,6,6,87.6,293.5,3.292635871,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
5,2010,6,6,87.6,337.7,3.658484302,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
6,2010,6,6,87.6,380.9,4.573105377,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
7,2010,6,6,87.6,438.4,4.207256947,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
8,2010,6,6,87.6,483.6,5.030415915,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
9,2010,6,6,87.6,582.8,6.859658066,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
10,2010,6,6,87.6,831.5,11.52422555,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
1,2011,6,6,90.5,152.5,1.040259691,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
2,2011,6,6,90.5,189,2.774025842,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
3,2011,6,6,90.5,247,3.727597226,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
4,2011,6,6,90.5,299.2,4.507791993,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
5,2011,6,6,90.5,343.8,4.334415378,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
6,2011,6,6,90.5,389,5.027921838,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
7,2011,6,6,90.5,434,8.408765834,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
8,2011,6,6,90.5,492.2,5.634739992,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
9,2011,6,6,90.5,586.5,8.148700911,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
10,2011,6,6,90.5,789.2,13.87012921,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
1,2012,6,6,93.2,161.6,1.824978844,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
2,2012,6,6,93.2,187.1,2.405653931,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
3,2012,6,6,93.2,241.6,2.654514683,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
4,2012,6,6,93.2,299.2,3.815864857,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
5,2012,6,6,93.2,343.5,5.889704452,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
6,2012,6,6,93.2,383,4.147679192,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
7,2012,6,6,93.2,424.2,5.143122197,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
8,2012,6,6,93.2,505.6,5.889704452,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
9,2012,6,6,93.2,558.5,7.216961793,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
10,2012,6,6,93.2,823.1,13.60438775,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
1,2013,6,6,95.5,159,1.34702624,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
2,2013,6,6,95.5,189.1,2.139394617,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
3,2013,6,6,95.5,257.1,2.377105129,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
4,2013,6,6,95.5,309,3.882605045,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
5,2013,6,6,95.5,355.8,3.407184019,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
6,2013,6,6,95.5,413.4,5.70505231,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
7,2013,6,6,95.5,453.8,6.497420687,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
8,2013,6,6,95.5,512.3,8.08215744,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
9,2013,6,6,95.5,592.9,8.161394278,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
10,2013,6,6,95.5,818.6,7.765210089,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
1,2014,6,6,98.1,154.1,1.447092326,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
2,2014,6,6,98.1,201.8,3.960463207,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
3,2014,6,6,98.1,261.2,2.818021897,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
4,2014,6,6,98.1,296.8,2.970347406,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
5,2014,6,6,98.1,362.3,5.407555533,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
6,2014,6,6,98.1,409.4,6.321508581,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
7,2014,6,6,98.1,473.7,7.235461628,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
8,2014,6,6,98.1,523.3,7.083136121,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
9,2014,6,6,98.1,612.6,7.540112645,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
10,2014,6,6,98.1,867.6,9.215693233,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
1,2015,6,6,100,153.5,1.557909064,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2015,6,6,100,202.7,3.486748858,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,2015,6,6,100,257.5,2.967445836,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,2015,6,6,100,297.4,3.26419042,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,6,6,100,361.7,4.747913338,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,6,6,100,407.6,5.044657922,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,6,6,100,466.9,9.050709802,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,6,6,100,514.6,6.750939277,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,2015,6,6,100,594.7,5.860705526,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,2015,6,6,100,869.6,9.49582668,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,2016,6,6,102.1,140.5,1.711737104,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
2,2016,6,6,102.1,205.4,1.854381862,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
3,2016,6,6,102.1,242.7,3.352151829,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
4,2016,6,6,102.1,292.2,3.851408483,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
5,2016,6,6,102.1,354.6,3.994053242,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
6,2016,6,6,102.1,420.5,7.488849829,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
7,2016,6,6,102.1,454.3,5.705790346,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
8,2016,6,6,102.1,493.8,4.921244173,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
9,2016,6,6,102.1,587.6,6.704303656,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
10,2016,6,6,102.1,813.5,11.76819259,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
1,2017,6,6,104.8,159.8,1.979569967,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
2,2017,6,6,104.8,208.3,2.457397201,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
3,2017,6,6,104.8,261.3,3.2765296,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
4,2017,6,6,104.8,327.7,4.983055434,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
5,2017,6,6,104.8,387.3,4.505228201,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
6,2017,6,6,104.8,420.4,6.826103334,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
7,2017,6,6,104.8,461.1,4.778272334,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
8,2017,6,6,104.8,524.3,5.665665768,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
9,2017,6,6,104.8,604.4,7.576974701,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
10,2017,6,6,104.8,810.9,7.918279865,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
1,2018,6,6,107.4,158,1.178470557,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
2,2018,6,6,107.4,202.4,1.833176421,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
3,2018,6,6,107.4,274.2,3.273529324,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
4,2018,6,6,107.4,315.6,2.946176391,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
5,2018,6,6,107.4,364.7,4.517470467,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
6,2018,6,6,107.4,423.3,3.928235189,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
7,2018,6,6,107.4,472.1,4.779352814,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
8,2018,6,6,107.4,531.8,5.892352783,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
9,2018,6,6,107.4,606,8.445705659,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
10,2018,6,6,107.4,886.3,8.773058589,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
1,2019,6,6,110.1,180.1,2.251559919,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
2,2019,6,6,110.1,222.5,3.064623222,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
3,2019,6,6,110.1,275.8,2.501733243,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
4,2019,6,6,110.1,329.9,6.004159783,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
5,2019,6,6,110.1,402.8,5.066009817,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
6,2019,6,6,110.1,448.4,4.503119837,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
7,2019,6,6,110.1,490.7,5.003466486,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
8,2019,6,6,110.1,569.6,5.503813135,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
9,2019,6,6,110.1,667.6,8.068089712,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
10,2019,6,6,110.1,877.1,8.193176371,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
1,2008,7,7,83.7,140.1,12.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
2,2008,7,7,83.7,180.5,17.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
3,2008,7,7,83.7,224.5,24.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
4,2008,7,7,83.7,278,38.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
5,2008,7,7,83.7,333.8,51.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
6,2008,7,7,83.7,385,61,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
7,2008,7,7,83.7,432.2,73.6,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
8,2008,7,7,83.7,501.9,81.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
9,2008,7,7,83.7,563.7,112.2,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
10,2008,7,7,83.7,824.3,161.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
1,2009,7,7,84.4,143.9,13.52961473,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
2,2009,7,7,84.4,187.7,16.35234011,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
3,2009,7,7,84.4,243.9,27.54590624,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
4,2009,7,7,84.4,284.4,39.90749669,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
5,2009,7,7,84.4,327.5,44.77426457,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
6,2009,7,7,84.4,361.4,54.410465,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
7,2009,7,7,84.4,414.3,66.96672615,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
8,2009,7,7,84.4,473.1,81.76170052,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
9,2009,7,7,84.4,539.3,96.84868098,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
10,2009,7,7,84.4,785.2,126.7306358,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
1,2010,7,7,91.5,161.3,14.51654237,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
2,2010,7,7,91.5,189.4,17.34903844,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
3,2010,7,7,91.5,234.4,25.84652665,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
4,2010,7,7,91.5,293.5,38.32721246,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
5,2010,7,7,91.5,337.7,42.84150307,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
6,2010,7,7,91.5,380.9,53.72890985,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
7,2010,7,7,91.5,438.4,68.95357623,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
8,2010,7,7,91.5,483.6,77.36254895,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
9,2010,7,7,91.5,582.8,98.2522075,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
10,2010,7,7,91.5,831.5,137.1990285,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
1,2011,7,7,98.6,152.5,10.45612248,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
2,2011,7,7,98.6,189,14.7994349,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
3,2011,7,7,98.6,247,26.14030621,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
4,2011,7,7,98.6,299.2,33.29872852,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
5,2011,7,7,98.6,343.8,39.08981175,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
6,2011,7,7,98.6,389,49.06334397,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
7,2011,7,7,98.6,434,63.54105202,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
8,2011,7,7,98.6,492.2,76.088399,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
9,2011,7,7,98.6,586.5,90.24438025,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
10,2011,7,7,98.6,789.2,126.0364918,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
1,2012,7,7,100.9,161.6,11.23111885,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
2,2012,7,7,100.9,187.1,13.01260667,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
3,2012,7,7,100.9,241.6,23.39170961,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
4,2012,7,7,100.9,299.2,34.15809251,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
5,2012,7,7,100.9,343.5,40.74185183,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
6,2012,7,7,100.9,383,47.48052314,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
7,2012,7,7,100.9,424.2,58.01453806,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
8,2012,7,7,100.9,505.6,66.3797852,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
9,2012,7,7,100.9,558.5,83.1102795,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
10,2012,7,7,100.9,823.1,119.2822278,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
1,2013,7,7,101.9,159,11.78558368,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
2,2013,7,7,101.9,189.1,14.4880105,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
3,2013,7,7,101.9,257.1,25.07251559,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
4,2013,7,7,101.9,309,31.15297596,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
5,2013,7,7,101.9,355.8,42.56322258,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
6,2013,7,7,101.9,413.4,57.8019072,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
7,2013,7,7,101.9,453.8,57.72683979,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
8,2013,7,7,101.9,512.3,71.83951324,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
9,2013,7,7,101.9,592.9,93.90933239,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
10,2013,7,7,101.9,818.6,122.4349489,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
1,2014,7,7,102.2,154.1,12.19382103,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
2,2014,7,7,102.2,201.8,17.21915333,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
3,2014,7,7,102.2,261.2,26.9003082,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
4,2014,7,7,102.2,296.8,34.43830666,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
5,2014,7,7,102.2,362.3,44.93238293,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
6,2014,7,7,102.2,409.4,51.06624442,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
7,2014,7,7,102.2,473.7,64.22079074,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
8,2014,7,7,102.2,523.3,77.96655262,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
9,2014,7,7,102.2,612.6,97.18105852,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
10,2014,7,7,102.2,867.6,126.8157387,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
1,2015,7,7,100,153.5,12.14878776,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2015,7,7,100,202.7,15.373466,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,2015,7,7,100,257.5,27.52225376,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,2015,7,7,100,297.4,34.2715803,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,7,7,100,361.7,41.62084697,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,7,7,100,407.6,52.64474697,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,7,7,100,466.9,64.1935946,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,7,7,100,514.6,78.59215787,100,100,100,100,100,100,100,100,100,100,100,100,100,100
